"Coche: TODOS Servicio/Turno 99999  Desde: 16-01-2018 00:00 Hasta: 16-01-2018 22:01 Coche: "
Seccion-Origen;Transaccion;"Tipo Transaccion";"Fecha y hora";Comprobante;Importe;Copia;Destino-Boleto;"Posicion GPS";"Estado GPS";Serie;Equipo;Coche;"Fecha y hora servicio";"Destino servicio";"Cod servicio";Ida/Vuelta;Chofer;Guarda;"Compr./Reporte tipo";"Resp. impresion"
"Cnia Caroya (14)";"Control de Paso";" CC05 ";"2018-01-16 04:47:25";;;0;"SIN DEF ";"-30 59,5346 -64 05,7436";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Cambio Localidad GPS";"  ";"2018-01-16 04:47:15";;;0;"SIN DEF ";"-30 59,4987 -64 05,7822";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Jesus Maria (13)";"Control de Paso";" CC04 ";"2018-01-16 04:45:48";;;0;"SIN DEF ";"-30 59,3840 -64 05,9192";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 04:43:43";;;0;"SIN DEF ";"-30 58,8422 -64 05,7048";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 04:42:13";1901-134166;$17,00;0;"Cnia Caroya ";"-30 58,8186 -64 05,6528";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 04:39:11";1901-134165;$17,00;0;"Cnia Caroya ";"-30 58,8191 -64 05,6540";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 04:38:31";1901-134164;$17,00;0;"Cnia Caroya ";"-30 58,8207 -64 05,6587";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 04:38:31";1901-134163;$17,00;0;"Cnia Caroya ";"-30 58,8207 -64 05,6587";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"PASE LIBRE  ";"2018-01-16 04:37:27";1907-8662;;0;"Cnia Caroya ";"-30 58,8206 -64 05,6562";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;6;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 04:37:11";1901-134162;$17,00;0;"Cnia Caroya ";"-30 58,8200 -64 05,6560";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"PASE LIBRE  ";"2018-01-16 04:34:08";1907-8661;;0;"Cnia Caroya ";"-30 58,8204 -64 05,6563";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;6;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 04:33:09";1901-134161;$17,00;0;"Cnia Caroya ";"-30 58,8227 -64 05,6522";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";"Vuelta/Cbio Sentido";"Manual  ";"2018-01-16 04:28:21";;;0;"SIN DEF ";"-30 58,8181 -64 05,6633";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 04:27:51";;;0;"SIN DEF ";"-30 58,8040 -64 05,6462";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 04:27:24";;;0;"SIN DEF ";"-30 58,7810 -64 05,6585";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 04:27:01";;;0;"SIN DEF ";"-30 58,8230 -64 05,6887";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Control de Paso";" CC01 ";"2018-01-16 04:26:27";;;0;"SIN DEF ";"-30 58,9706 -64 05,7652";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Control de Paso";" CC02 ";"2018-01-16 04:25:55";;;0;"SIN DEF ";"-30 59,1409 -64 05,8518";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Control de Paso";" CC04 ";"2018-01-16 04:23:08";;;0;"SIN DEF ";"-30 59,3878 -64 05,9144";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Cambio Localidad GPS";"  ";"2018-01-16 04:21:47";;;0;"SIN DEF ";"-30 59,4872 -64 05,7938";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC05 ";"2018-01-16 04:21:36";;;0;"SIN DEF ";"-30 59,5354 -64 05,7402";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC06 ";"2018-01-16 04:21:11";;;0;"SIN DEF ";"-30 59,6782 -64 05,5736";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC07 ";"2018-01-16 04:20:00";;;0;"SIN DEF ";"-30 59,8229 -64 05,4064";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC08 ";"2018-01-16 04:19:06";;;0;"SIN DEF ";"-30 59,9640 -64 05,2433";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC09 ";"2018-01-16 04:18:38";;;0;"SIN DEF ";"-31 00,1144 -64 05,0687";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC10 ";"2018-01-16 04:18:16";;;0;"SIN DEF ";"-31 00,2369 -64 04,9244";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC11 ";"2018-01-16 04:17:51";;;0;"SIN DEF ";"-31 00,3705 -64 04,7676";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC12 ";"2018-01-16 04:17:24";;;0;"SIN DEF ";"-31 00,5186 -64 04,5932";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC13 ";"2018-01-16 04:16:58";;;0;"SIN DEF ";"-31 00,6683 -64 04,4196";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC14 ";"2018-01-16 04:16:35";;;0;"SIN DEF ";"-31 00,8020 -64 04,2612";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC15 ";"2018-01-16 04:15:45";;;0;"SIN DEF ";"-31 00,9645 -64 04,0695";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC16 ";"2018-01-16 04:15:24";;;0;"SIN DEF ";"-31 01,0654 -64 03,9500";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC17 ";"2018-01-16 04:14:43";;;0;"SIN DEF ";"-31 01,2223 -64 03,7652";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC20 ";"2018-01-16 04:12:52";;;0;"SIN DEF ";"-31 01,5239 -64 03,4176";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC21 ";"2018-01-16 04:12:24";;;0;"SIN DEF ";"-31 01,6834 -64 03,2328";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC22 ";"2018-01-16 04:11:24";;;0;"SIN DEF ";"-31 01,9194 -64 02,9564";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC23 ";"2018-01-16 04:10:44";;;0;"SIN DEF ";"-31 02,1211 -64 02,7182";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" X019 ";"2018-01-16 04:09:57";;;0;"SIN DEF ";"-31 02,4140 -64 02,3762";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC26 ";"2018-01-16 04:08:47";;;0;"SIN DEF ";"-31 02,7110 -64 02,0268";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Salida de Terminal";"  ";"2018-01-16 04:08:06";;;0;"SIN DEF ";"-31 02,8980 -64 01,8100";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC27 ";"2018-01-16 04:08:06";;;0;"SIN DEF ";"-31 02,8980 -64 01,8100";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Vuelta/Cbio Sentido";"Manual  ";"2018-01-16 04:06:10";;;0;"SIN DEF ";"-31 03,0070 -64 01,6724";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;1;
"Cnia Caroya (14)";"Entrada a Terminal";"  ";"2018-01-16 04:05:43";;;0;"SIN DEF ";"-31 02,9339 -64 01,7651";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC27 ";"2018-01-16 04:05:36";;;0;"SIN DEF ";"-31 02,8990 -64 01,8065";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC26 ";"2018-01-16 04:04:52";;;0;"SIN DEF ";"-31 02,7079 -64 02,0331";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC25 ";"2018-01-16 04:03:26";;;0;"SIN DEF ";"-31 02,5117 -64 02,2602";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC24 ";"2018-01-16 04:02:52";;;0;"SIN DEF ";"-31 02,3214 -64 02,4768";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC23 ";"2018-01-16 04:02:22";;;0;"SIN DEF ";"-31 02,1219 -64 02,7158";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC22 ";"2018-01-16 04:01:53";;;0;"SIN DEF ";"-31 01,9198 -64 02,9519";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC21 ";"2018-01-16 04:01:18";;;0;"SIN DEF ";"-31 01,6754 -64 03,2372";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC20 ";"2018-01-16 04:00:50";;;0;"SIN DEF ";"-31 01,5217 -64 03,4195";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC19 ";"2018-01-16 04:00:21";;;0;"SIN DEF ";"-31 01,4289 -64 03,5241";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC18 ";"2018-01-16 03:59:47";;;0;"SIN DEF ";"-31 01,3534 -64 03,6167";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC17 ";"2018-01-16 03:58:23";;;0;"SIN DEF ";"-31 01,2237 -64 03,7702";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC15 ";"2018-01-16 03:57:11";;;0;"SIN DEF ";"-31 00,9528 -64 04,0859";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC14 ";"2018-01-16 03:56:12";;;0;"SIN DEF ";"-31 00,8058 -64 04,2504";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC13 ";"2018-01-16 03:55:22";;;0;"SIN DEF ";"-31 00,6627 -64 04,4196";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC12 ";"2018-01-16 03:54:52";;;0;"SIN DEF ";"-31 00,5170 -64 04,5952";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC11 ";"2018-01-16 03:54:02";;;0;"SIN DEF ";"-31 00,3706 -64 04,7604";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC10 ";"2018-01-16 03:53:29";;;0;"SIN DEF ";"-31 00,2272 -64 04,9313";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC08 ";"2018-01-16 03:52:05";;;0;"SIN DEF ";"-30 59,9573 -64 05,2470";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC07 ";"2018-01-16 03:51:24";;;0;"SIN DEF ";"-30 59,8181 -64 05,4028";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC05 ";"2018-01-16 03:49:50";;;0;"SIN DEF ";"-30 59,5314 -64 05,7457";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Cnia Caroya (14)";"Cambio Localidad GPS";"  ";"2018-01-16 03:49:36";;;0;"SIN DEF ";"-30 59,4934 -64 05,7829";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Jesus Maria (13)";"Control de Paso";" CC04 ";"2018-01-16 03:48:57";;;0;"SIN DEF ";"-30 59,3820 -64 05,9179";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 03:47:04";;;0;"SIN DEF ";"-30 58,8429 -64 05,7064";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:44:14";1901-134160;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6624";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:44:14";1901-134159;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6624";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:44:14";1901-134158;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6624";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:42:36";1901-134157;$17,00;0;"Cnia Caroya ";"-30 58,8167 -64 05,6623";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:40:07";1901-134156;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6619";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:39:48";1901-134155;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6619";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:39:35";1901-134154;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6619";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:38:54";1901-134153;$17,00;0;"Cnia Caroya ";"-30 58,8167 -64 05,6618";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:38:54";1901-134152;$17,00;0;"Cnia Caroya ";"-30 58,8167 -64 05,6618";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:38:17";1901-134151;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6618";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:38:17";1901-134150;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6618";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:37:58";1901-134149;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6618";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:37:58";1901-134148;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6618";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:36:40";1901-134147;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6617";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:36:57";1901-134146;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6617";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:36:57";1901-134145;$17,00;0;"Cnia Caroya ";"-30 58,8166 -64 05,6617";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:34:58";1901-134144;$17,00;0;"Cnia Caroya ";"-30 58,8167 -64 05,6616";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:34:28";1901-134143;$17,00;0;"Cnia Caroya ";"-30 58,8168 -64 05,6615";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:34:28";1901-134142;$17,00;0;"Cnia Caroya ";"-30 58,8168 -64 05,6615";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:32:21";1901-134141;$17,00;0;"Cnia Caroya ";"-30 58,8174 -64 05,6613";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:32:21";1901-134140;$17,00;0;"Cnia Caroya ";"-30 58,8174 -64 05,6613";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:32:01";1901-134139;$17,00;0;"Cnia Caroya ";"-30 58,8176 -64 05,6614";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:31:49";1901-134138;$17,00;0;"Cnia Caroya ";"-30 58,8177 -64 05,6614";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:31:29";1901-134137;$17,00;0;"Cnia Caroya ";"-30 58,8177 -64 05,6615";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:31:29";1901-134136;$17,00;0;"Cnia Caroya ";"-30 58,8177 -64 05,6615";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"PASE LIBRE  ";"2018-01-16 03:30:19";1907-8660;;0;"Cnia Caroya ";"-30 58,8179 -64 05,6615";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;6;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:27:52";1901-134135;$17,00;0;"Cnia Caroya ";"-30 58,8180 -64 05,6614";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:27:52";1901-134134;$17,00;0;"Cnia Caroya ";"-30 58,8180 -64 05,6614";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"PASE LIBRE  ";"2018-01-16 03:27:23";1907-8659;;0;"Cnia Caroya ";"-30 58,8182 -64 05,6614";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;6;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:27:16";1901-134133;$17,00;0;"Cnia Caroya ";"-30 58,8182 -64 05,6614";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:27:06";1901-134132;$17,00;0;"Cnia Caroya ";"-30 58,8182 -64 05,6613";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:26:51";1901-134131;$17,00;0;"Cnia Caroya ";"-30 58,8181 -64 05,6614";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:26:51";1901-134130;$17,00;0;"Cnia Caroya ";"-30 58,8181 -64 05,6614";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:26:12";1901-134129;$17,00;0;"Cnia Caroya ";"-30 58,8184 -64 05,6614";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";Venta;"EFECTIVO  ";"2018-01-16 03:26:12";1901-134128;$17,00;0;"Cnia Caroya ";"-30 58,8184 -64 05,6614";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";"Vuelta/Cbio Sentido";"Manual  ";"2018-01-16 03:25:50";;;0;"SIN DEF ";"-30 58,8184 -64 05,6612";A;2183;1900;5103;2018-01-16-12:00:00;"Cnia Caroya (14)";4504;I;272;;1;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 03:25:20";;;0;"SIN DEF ";"-30 58,8063 -64 05,6460";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Salida de Terminal";"  ";"2018-01-16 03:25:05";;;0;"SIN DEF ";"-30 58,7834 -64 05,6487";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Entrada a Terminal";"  ";"2018-01-16 03:24:34";;;0;"SIN DEF ";"-30 58,8322 -64 05,6905";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Control de Paso";" CC01 ";"2018-01-16 03:23:58";;;0;"SIN DEF ";"-30 58,9632 -64 05,7590";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Control de Paso";" CC02 ";"2018-01-16 03:23:26";;;0;"SIN DEF ";"-30 59,1400 -64 05,8511";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Control de Paso";" CC04 ";"2018-01-16 03:22:41";;;0;"SIN DEF ";"-30 59,3803 -64 05,9193";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Jesus Maria (13)";"Cambio Localidad GPS";"  ";"2018-01-16 03:22:00";;;0;"SIN DEF ";"-30 59,4876 -64 05,7940";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC05 ";"2018-01-16 03:21:44";;;0;"SIN DEF ";"-30 59,5324 -64 05,7410";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC06 ";"2018-01-16 03:21:13";;;0;"SIN DEF ";"-30 59,6792 -64 05,5685";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
"Cnia Caroya (14)";"Control de Paso";" CC07 ";"2018-01-16 03:20:11";;;0;"SIN DEF ";"-30 59,8255 -64 05,4004";A;2183;1900;5103;2018-01-16-12:00:00;"Jesus Maria (13)";4504;V;272;;;
